716.0222508063466,5513.9263508941085,7775.316211036109,5525.809920480862,10,0
724.1383864999851,5507.517464126599,7766.217355690887,5528.473991661468,20,0
732.3375423939843,5495.367884925991,7759.079842357302,5525.80598673242,30,0
739.6337541881215,5486.430625367049,7754.909006610647,5528.845447871658,40,0
745.2929100238429,5475.059889687946,7743.179541129121,5529.875702586739,50,0
752.7851877728539,5463.171703844528,7738.055537604591,5531.7315389762125,60,0
762.4694478666725,5453.880667521682,7729.487264746043,5530.8852272133745,70,0
765.7785922158852,5443.529440289555,7722.723340071218,5535.184758933625,80,0
773.9046778288628,5433.264107477845,7718.1364859330815,5536.474393747092,90,0
783.6861738845748,5425.627856024863,7712.190119604541,5534.082282164461,100,0
790.2112619556196,5415.0490897823875,7701.9268990255405,5537.768821605569,110,0
798.0499252212963,5403.783581254948,7693.955562326642,5536.40250210366,120,0
806.0997674314672,5397.474779313954,7689.381773830386,5538.339419219497,130,0
816.3900895003575,5388.093428471832,7683.616842193895,5540.444875045262,140,0
820.3339031299554,5378.192336286104,7675.702952295347,5541.780912685143,150,0
831.1564696379314,5365.872513440691,7668.451310828909,5540.757185001964,160,0
837.3473214594537,5354.7891934697755,7662.295522743847,5544.6031037119465,170,0
848.9440412697102,5346.7592579153015,7653.44347853772,5543.537424207443,180,0
855.2925474206481,5335.404123443248,7647.825373213195,5546.559058353249,190,0
860.7039908686829,5325.633697240201,7638.893173795453,5547.291610542052,200,0
869.185588920763,5315.737381626964,7632.957382306018,5545.938382007907,210,0
878.0249652378,5308.372325067848,7624.820969136671,5551.141179574545,220,0
886.5107978351793,5297.175825696015,7618.750476495105,5551.723589904478,230,0
897.6108228046512,5288.115230921698,7611.093247095388,5553.581841138555,240,0
903.0881004330103,5277.989115235115,7605.370432085454,5553.908796975988,250,0
911.1611630697041,5267.580093344987,7599.520442533411,5555.075051024819,260,0
922.9349415083041,5258.603473687884,7594.563264846393,5557.720935023751,270,0
929.8749790552174,5247.001653026847,7586.774486611629,5557.283279053835,280,0
938.1199899824285,5236.715934711229,7577.773154642847,5559.709150507441,290,0
945.9685061578655,5228.924618136044,7573.743218776297,5561.448402916043,300,0
955.0121824565364,5215.3320427124045,7565.206393527443,5563.372280293492,310,0
960.613606071537,5207.353908327011,7556.762558239349,5565.046814005967,320,0
971.5589897343377,5195.9593969430825,7551.173692100641,5563.920634014439,330,0
981.3840698893628,5188.959051565815,7543.822025716783,5565.1327360912255,340,0
987.7708867127006,5177.389465960895,7539.584947380585,5565.648677506084,350,0
998.3773448423466,5167.232496789895,7532.661422380061,5567.334750552383,360,0
1007.6687800011023,5155.7402214041485,7521.710729189849,5572.312259302207,370,0
1015.0331267541651,5148.178857304731,7515.590427467943,5569.979390094588,380,0
1024.0218046025673,5139.173800768688,7510.426995629834,5574.7667153826105,390,0
1034.154946471868,5124.540972525027,7501.050606667904,5574.178254505398,400,0
1040.3435763867633,5118.378988452284,7495.621884065675,5578.307164863059,410,0
1050.0368605112874,5105.375639545916,7488.2876350419,5577.814732927553,420,0
1060.7492576135037,5098.9347329354605,7482.5479049945925,5580.265670349263,430,0
1069.1596233905914,5085.352274025535,7475.691227089901,5581.989009690628,440,0
1076.0896401443354,5076.538732920478,7469.240523491465,5582.021719916826,450,0
1085.7386086056833,5064.797235452749,7460.427333502655,5586.552381855087,460,0
1096.1568478392205,5059.01648726047,7456.024833897381,5588.16005497218,470,0
1100.2634883982387,5048.984432569135,7450.530706602281,5589.476124157592,480,0
1110.419973252016,5039.313798550826,7442.607797197914,5591.566977277353,490,0
1122.214973693323,5024.990094618122,7434.015702870859,5593.249717549007,500,0
1127.5305968831192,5018.697956399834,7428.564855800307,5594.965821980858,510,0
1137.7156043218313,5007.305938452536,7423.29590358992,5595.825619845322,520,0
1147.5480861537362,4995.23560189589,7417.740951264341,5597.089103110402,530,0
1156.761578429912,4985.390824828972,7408.749342956749,5598.779038273988,540,0
1166.0499667166098,4978.49238586156,7399.633753209433,5603.423856334062,550,0
1175.2164807663828,4967.983278348384,7393.310329036322,5602.115335193882,560,0
1185.9426141171643,4955.93912580349,7387.901586834966,5604.775457864949,570,0
1193.1917586710986,4948.294407250086,7380.424856308669,5608.521918759512,580,0
1201.0028735154397,4935.486725941312,7377.386957124931,5609.398057890904,590,0
1210.7166579378747,4929.795703725885,7367.228377825887,5612.021468830288,600,0
1221.2044484581022,4916.61218688995,7363.156879018762,5615.002998984282,610,0
1226.6252005259057,4907.526392591951,7353.170470035231,5613.787136688278,620,0
1238.9703388596722,4895.884170474885,7349.606982093853,5618.1495058982555,630,0
1245.6382876365235,4890.354030495834,7342.670986107422,5617.774084863604,640,0
1257.1111929863362,4875.757279626147,7333.954691463591,5620.251851002673,650,0
1264.699681821983,4869.419993346233,7327.625459428135,5625.904504569076,660,0
1274.5789667810805,4858.50580045269,7320.924569582418,5625.008062978775,670,0
1282.0302789760922,4847.13835018651,7317.231025763493,5629.941239477609,680,0
1293.8952974237563,4840.2016946982,7309.721468978307,5627.587970771331,690,0
1302.4204684029557,4829.8424660297605,7303.849493475987,5631.728645697712,700,0
1309.7729553756492,4819.477292662441,7297.9419848315665,5633.902750026192,710,0
1321.4499434325032,4808.933186687378,7288.494797674832,5636.1819379039725,720,0
1331.956184206751,4798.256814652048,7284.058799940218,5638.699651956869,730,0
1337.6558188244449,4790.733346763197,7275.217750893385,5638.408181561255,740,0
1350.5523413853139,4779.885858499302,7269.581242013557,5643.40916764831,750,0
1358.6929105802592,4766.513143885215,7262.061204177226,5647.477393764065,760,0
1369.429877698812,4758.571774046377,7257.07100447456,5644.772415869242,770,0
1376.1617315096996,4750.516309863406,7251.86412272652,5649.255350702222,780,0
1387.8294421488656,4740.136735035708,7242.633977385221,5650.503967403537,790,0
1394.44726437697,4731.259295645651,7237.464845827166,5656.15565034759,800,0
1404.704292312378,4717.835678788808,7232.972365049965,5654.490827871119,810,0
1411.9158861734961,4707.353785144181,7224.956938347334,5660.758423761229,820,0
1422.405660509322,4699.718509146596,7217.753584276405,5659.701624827008,830,0
1433.8726498882518,4687.464436948024,7213.5906052560185,5662.008549854548,840,0
1442.9899869572764,4680.326062770745,7204.165376298939,5664.415965876367,850,0
1453.0852358371499,4669.944675904133,7197.331817820687,5668.582229350633,860,0
1460.3657091735815,4660.426058762543,7190.045330062673,5670.300674216067,870,0
1471.0196868030555,4651.151086899048,7185.640747080493,5674.942200329749,880,0
1478.516327840864,4638.524715322815,7180.602146725814,5677.637207226345,890,0
1487.788918418061,4631.874181709357,7171.047105035697,5676.2035019401965,900,0
1500.7472192683722,4618.265474705706,7164.14095479108,5678.726738355166,910,0
1508.8149450484325,4608.33923983393,7160.712039599064,5683.679220602042,920,0
1516.8778493628276,4601.106255113873,7151.092025755006,5684.576495084041,930,0
1527.2767628397796,4590.261220061165,7146.927079949933,5686.268874340429,940,0
1533.911376344226,4578.23690947374,7139.972518628776,5692.903317435994,950,0
1547.6835648983101,4571.584271922789,7135.7571659333935,5693.716760655744,960,0
1554.2937011625556,4559.773679001887,7129.500336716491,5695.996677842339,970,0
1564.4395882483698,4550.235519444914,7120.830276657166,5696.427114013376,980,0
1576.448273200693,4539.999082951287,7116.404790249013,5701.245503289175,990,0
1584.178910661749,4528.734721278553,7110.210985755699,5702.476677321235,1000,0
1594.4140207070825,4521.865033188219,7100.633738838759,5707.289337266236,1010,0
1603.5461772507858,4508.348342206169,7097.670937154111,5707.223439464968,1020,0
1612.817299730686,4502.228261957421,7087.869671360951,5709.05514272117,1030,0
1621.8167590731307,4488.5125210351935,7082.520202335281,5716.008395161769,1040,0
1631.8398437710905,4482.896258161584,7075.942292620633,5717.225612648844,1050,0
1641.727408707563,4470.432678401025,7073.39780511032,5718.348949947492,1060,0
1651.6108750576916,4461.521608760305,7065.568969902016,5722.586226277284,1070,0
1660.0621093613613,4449.72704474668,7056.594181230232,5722.711657433754,1080,0
1671.0851366799104,4440.506364752269,7050.365532464542,5729.287950679508,1090,0
1680.7847285136688,4431.5552040984485,7044.59633902955,5728.651785100833,1100,0
1687.568903838827,4419.760987393409,7037.856660273907,5735.309269361622,1110,0
1698.5406029276353,4409.583019974358,7033.471773420752,5734.879220533014,1120,0
1707.8791986697652,4402.278592243285,7025.9108458740075,5737.139443986236,1130,0
1717.5005417331092,4390.818665199215,7023.192031498949,5739.672612757668,1140,0
1725.3446963197205,4381.074548256537,7012.466500357385,5745.395372990347,1150,0
1738.2805376394347,4372.43371794684,7007.307243329578,5748.07508276818,1160,0
1744.393158839935,4361.06879483607,7001.19479536203,5750.51036995801,1170,0
1756.501997530962,4349.612099079075,6994.969048538013,5753.695214412128,1180,0
1767.1023344761732,4341.218698860241,6987.6021027157085,5755.368500143353,1190,0
1774.790097879466,4330.9198953962305,6983.866773211866,5760.982613048419,1200,0
1783.04434372164,4320.170808059211,6980.06005409762,5760.881123012295,1210,0
1795.3722181547196,4314.056368170626,6970.884347308045,5766.6503002078325,1220,0
