1.3747301754243981,4.730648636573064,6.399114404800239,3.0161779345876343,0.01,0.0
1.4127961887389096,4.7630874483468855,6.812469176473941,3.0792534263455007,0.02,0.0
1.3045856119956385,4.630455578744511,6.609902812733657,2.988699472186846,0.03,0.0
1.3186601187697895,4.7154935304169525,6.418166010452583,3.128897121283517,0.04,0.0
1.3579694344032522,4.8021293859578424,6.355671563792365,2.8537078361363286,0.05,0.0
1.3212434874513581,4.6877904085500814,6.7235106375628915,3.1211884479129735,0.060000000000000005,0.0
1.3706210601604052,4.560143256185483,6.435449841394215,2.9661978630213848,0.07,0.0
1.3412107640506516,4.948593448918948,6.61212035579277,2.9515811922831716,0.08,0.0
1.3156824386427688,4.752270192219156,6.760666092320296,3.0977376645919654,0.09,0.0
1.2549756554602955,4.910891393261956,6.570861913179841,2.9244226853347532,0.09999999999999999,0.0
1.272397402411786,4.730780758687907,6.463527655049486,3.023402690715936,0.10999999999999999,0.0
1.2679328397952212,4.699829828992384,6.432505082499265,2.846156767848925,0.11999999999999998,0.0
1.24428772941637,4.491194333570627,6.875705359999079,3.0670799340115606,0.12999999999999998,0.0
1.2881705045564085,4.473527296336727,6.497940623138331,2.9798725118980567,0.13999999999999999,0.0
1.2504680948928641,4.764487855873288,6.479210933515237,2.887413152011953,0.15,0.0
1.3017621720492005,4.531629896906684,6.672891115095754,2.8391090401402446,0.16,0.0
1.2781265099805492,4.815155902830596,6.840039486276815,3.0725161091951136,0.17,0.0
1.2769157119353614,4.7032711692618125,6.704003680316698,2.8522917033469843,0.18000000000000002,0.0
1.2600356795143473,4.45387166783365,6.758898573412132,2.9554302907114085,0.19000000000000003,0.0
1.2074268419914043,4.482280887263969,6.359843890410407,2.901673527099434,0.20000000000000004,0.0
1.2122967480677802,4.447760761806916,6.380114175793034,2.9270038504505624,0.21000000000000005,0.0
1.2023819273414311,4.40214912492358,6.341423976579429,2.9402888379413494,0.22000000000000006,0.0
1.1668863711448791,4.529971777448993,6.760586392667093,3.061754545152382,0.23000000000000007,0.0
1.201677043976106,4.420411553465374,6.4445684500920155,3.0324959931863535,0.24000000000000007,0.0
1.2237265226585712,4.680399454385683,6.745008702580794,2.85157675296219,0.25000000000000006,0.0
1.2011965458179577,4.3819944341349135,6.260849008971245,3.019929939087185,0.26000000000000006,0.0
1.2178674053449885,4.494928826075973,6.228769687502395,3.036674795786403,0.2700000000000001,0.0
1.2390910478772943,4.33267470327624,6.360889575901101,3.0037218038519056,0.2800000000000001,0.0
1.227322678250341,4.569598008308787,6.601377161572777,3.0571847700318626,0.2900000000000001,0.0
1.174504393419737,4.5351015246804565,6.553694329702514,2.8245366960074,0.3000000000000001,0.0
1.1605883315855117,4.544083784613336,6.636920409029385,3.0043378117262427,0.3100000000000001,0.0
1.1161673624325839,4.405992975442188,6.249194867037968,2.977476336309086,0.3200000000000001,0.0
1.1895606290405791,4.380382590527441,6.70438714564108,2.8602508206696844,0.3300000000000001,0.0
1.1174680124564769,4.490743903189291,6.606046595769575,2.965520245833605,0.34000000000000014,0.0
1.1942545310466481,4.511486932742114,6.692767908673609,3.0009280590320793,0.35000000000000014,0.0
1.1276293312435934,4.433016311904698,6.428329072510225,3.034957040842352,0.36000000000000015,0.0
1.1065977131310365,4.610254514176469,6.435096647040229,2.995956155762698,0.37000000000000016,0.0
1.1281054454568091,4.321250290733976,6.474874841335854,2.8637590831203816,0.38000000000000017,0.0
1.1807833691256917,4.43453671929131,6.6789707575190285,2.9052969042882766,0.3900000000000002,0.0
1.0726831368360226,4.27159202266094,6.624249293966174,2.897289827321222,0.4000000000000002,0.0
1.1206314073017283,4.555151823536679,6.494721276924007,2.974257733169751,0.4100000000000002,0.0
1.1112098737843628,4.253740848035085,6.431533767521703,2.83553198461861,0.4200000000000002,0.0
1.1081323743110962,4.574065037695673,6.456762755698639,2.865211897215206,0.4300000000000002,0.0
1.1481688028545496,4.311345222723873,6.343384713871581,2.811148618304801,0.4400000000000002,0.0
1.08092275321102,4.451199792692217,6.184497810761988,2.8931757438540275,0.45000000000000023,0.0
1.1226908534641986,4.209614869855356,6.187221248415264,3.0201995885335173,0.46000000000000024,0.0
1.056576582971556,4.299457751991656,6.18935040561297,2.965086228782179,0.47000000000000025,0.0
1.0923955290712717,4.346224337298648,6.484068279189668,2.9753670049325565,0.48000000000000026,0.0
