33.408924,25.061518
41.060524,30.7763
40.214733,25.798977
48.43801,32.50353
57.29191,41.038544
71.41389,45.469776
81.437454,53.47714
90.326744,61.81486
101.594475,67.386406
110.82851,76.296555
136.99457,97.3916
145.84518,104.80959
147.79858,96.93053
154.20474,105.787964
166.38525,113.35365
175.28638,121.66234
185.41685,129.88037
196.01085,137.4122
204.96658,145.96954
214.78004,153.16704
235.92226,184.74721
248.00838,184.80348
251.34303,177.75934
258.8059,188.05157
266.07983,199.03075
278.72467,203.93271
287.51514,214.09053
297.83786,224.39723
307.43085,232.8826
318.5559,241.82057
342.4523,268.95444
351.6253,270.40134
352.13,266.32144
359.9418,274.95715
369.4283,284.65292
380.24014,294.07248
389.79398,303.60342
403.9722,310.04715
410.57504,317.70404
419.26212,330.1115
441.86258,360.8244
452.16367,359.1115
453.3688,355.13968
462.5461,365.45166
471.98526,373.4416
484.18567,380.22348
495.66263,389.71628
504.74213,399.55386
515.77826,408.98416
525.2118,420.63702
546.6498,453.8253
554.30194,449.45477
557.9301,447.56415
568.89966,454.60605
577.8141,466.06573
587.1757,473.77533
596.9622,481.7142
606.54956,490.65765
620.95123,496.54224
631.0941,507.37982
655.49664,540.40106
663.06226,532.5878
667.30194,530.4361
675.8016,540.1642
688.0579,545.12695
697.8193,555.3916
706.72296,564.1212
720.7475,568.9759
731.22144,581.25037
742.4463,587.6395
765.4415,624.8858
773.0103,611.41425
776.4887,613.04443
787.7,618.7048
799.0096,626.2438
807.6968,636.3671
821.2929,644.8272
831.6731,652.5162
841.2995,663.5156
852.6283,668.27997
870.8595,710.8374
877.77234,696.9113
882.36255,697.9298
891.3643,706.5518
901.91876,714.07935
912.1522,720.7874
920.02155,730.9655
931.1312,740.26196
942.1707,746.0848
952.0305,756.9643
976.4196,795.9527
977.41534,784.5384
983.5613,783.3136
994.4953,791.4738
1003.53894,802.26044
1012.95233,809.72797
1021.175,819.89087
1032.419,829.1764
1042.565,838.0867
1052.8889,847.5625
1078.988,892.5763
1078.1432,874.0055
1088.1526,875.0471
1098.2715,882.0308
1106.9037,893.73254
1118.7606,901.67096
1130.7749,911.5334
1141.6874,920.6893
1150.8983,930.74963
1160.635,940.71625
1187.1035,988.00214
1187.2292,968.45685
1193.6578,969.3813
1205.6462,978.2296
1217.0452,988.05365
1227.2391,997.6618
1238.8285,1007.92004
1248.1729,1019.51984
1261.9031,1025.8711
1273.4595,1038.322
1302.5403,1090.7874
1299.1372,1068.3743
1305.9053,1070.0515
1320.0958,1079.4735
1330.7723,1087.8263
1340.8896,1100.1437
1353.0126,1114.9337
1364.7349,1121.0817
1379.5391,1134.1525
1387.7329,1145.4844
1419.109,1208.8258
1415.9855,1178.4619
1424.0509,1181.9673
1437.0165,1193.1702
1448.7374,1203.4811
1461.9747,1217.0892
1473.864,1227.64
1484.0555,1239.3169
1495.8198,1253.4438
1510.4828,1263.7166
1538.4633,1329.4548
1536.0096,1296.615
1547.2343,1300.8213
1558.2538,1313.4536
1568.0262,1324.1124
1582.8423,1334.5275
1593.7495,1348.0548
1607.891,1361.56
1622.2344,1371.3661
1630.4329,1383.9287
1664.2512,1448.324
1657.634,1415.416
1669.076,1420.6761
1680.6936,1433.2708
1693.9086,1441.7062
1706.4915,1454.1115
1719.0736,1465.0125
1731.7357,1475.7012
1743.7114,1491.3385
1757.2972,1499.6901
1786.921,1566.7957
1783.0933,1532.3877
1794.8752,1535.4177
1807.6157,1543.8513
1818.4664,1560.0071
1832.4456,1569.1572
1844.2291,1579.442
1858.8275,1597.4341
1869.781,1605.21
1884.9066,1618.322
1914.9431,1688.7173
1913.4391,1644.0521
1924.7284,1651.5768
1934.7903,1665.4656
1948.2184,1675.1337
1960.4033,1686.9059
1975.8767,1697.5784
1990.1892,1708.5347
1999.8121,1721.4227
2012.7773,1732.1726
2044.5374,1805.0757
2037.4137,1758.0333
2054.0515,1768.7842
2065.1606,1780.5785
2077.4805,1792.7229
2092.7158,1801.2657
2107.086,1812.3987
2118.5166,1825.248
2132.8772,1832.6422
2143.5618,1846.1183
2176.9868,1915.9031
2167.8542,1872.5818
2186.6843,1883.5598
2196.7808,1891.9108
2211.077,1902.1401
2226.5771,1915.4968
2238.2263,1922.6277
2255.1956,1933.9281
2268.9263,1947.8807
2279.5046,1958.7609
2309.8394,2032.0618
2304.4758,1980.6537
2316.8135,1990.2828
2328.2236,2007.1283
2340.2522,2019.1136
2352.1401,2027.3292
2364.6394,2042.3195
2379.059,2049.3699
2392.515,2063.717
2404.7205,2074.7227
2430.415,2152.8923
2426.0962,2101.9026
2440.002,2110.8604
2450.9116,2125.659
2465.806,2137.8555
2476.8044,2151.547
2491.5735,2163.2664
2504.2524,2173.987
2518.236,2182.2244
2528.9834,2195.2952
2559.401,2280.7236
2552.9492,2220.3923
2568.2773,2231.26
2581.3804,2249.9487
2595.0164,2258.7424
2604.825,2271.7122
2619.863,2280.2144
2631.374,2292.8638
2646.3948,2305.2415
2656.027,2317.1765
2685.3176,2391.3164
2678.9116,2341.4973
2698.6055,2354.2651
2709.428,2367.1355
2720.781,2379.3918
2732.3918,2393.149
2746.8538,2404.6416
2759.6125,2413.489
2773.8806,2422.3296
2785.0725,2433.167
2805.503,2500.959
2808.2334,2456.1907
2822.9106,2469.9392
2835.395,2480.964
2847.4114,2495.2925
2860.7615,2506.0305
2871.233,2515.6453
2880.7178,2529.339
2895.6296,2540.166
2907.4216,2553.9807
2920.1401,2620.931
2929.6062,2575.7915
2941.7834,2589.1284
2954.65,2597.0012
2964.389,2609.5823
2979.4192,2623.9658
2993.9568,2634.1033
3003.7373,2649.446
3014.7764,2657.3074
3027.6218,2668.3413
3044.4792,2742.1494
3048.3308,2695.8745
3063.8364,2708.0562
3074.2695,2718.8328
3089.433,2732.0454
3096.951,2745.3875
3111.0051,2757.1
3121.4348,2769.0283
3135.3345,2782.404
3148.792,2792.0415
3156.6885,2859.1904
3167.8337,2817.6233
3181.6016,2832.041
3197.8037,2839.0095
3210.3286,2852.9766
3220.4487,2866.172
3230.671,2876.2434
3245.9983,2891.5496
3258.8616,2901.4673
3268.7295,2912.4355
3274.8628,2979.5706
3290.3723,2934.7434
3301.9788,2948.6418
3315.2034,2957.8533
3324.956,2973.3398
3336.8958,2984.7314
3346.0166,2994.743
3358.666,3006.7048
3366.7197,3018.4075
3377.7166,3030.7666
3379.1194,3092.3835
3396.205,3053.4077
3406.6274,3070.3733
3416.3918,3082.7998
3424.467,3093.9329
3430.9282,3109.4983
3441.2124,3122.785
3447.1038,3136.0525
3457.0005,3149.6785
3461.2188,3165.017
3453.926,3232.558
3474.876,3193.2134
3486.1414,3202.6067
3497.2168,3217.7576
3503.5525,3231.0212
3511.4243,3245.9229
3520.3093,3256.637
3523.9038,3267.138
3529.313,3280.484
3536.9185,3290.1162
3524.3506,3344.0703
3546.078,3313.7224
3557.2405,3321.3022
3559.8542,3333.38
3569.1643,3344.097
3575.6614,3353.1997
3582.7102,3364.2273
3588.384,3374.0508
3592.6816,3386.1863
3600.9287,3396.6614
3585.1118,3448.0793
3609.5127,3419.098
3618.804,3428.6326
3627.8633,3436.7551
3634.585,3446.4648
3641.5908,3458.0603
3647.306,3469.1594
3653.7112,3476.9363
3659.7222,3491.527
3664.5796,3500.5598
3648.54,3552.2258
3677.904,3521.8977
3687.7224,3532.0103
3693.33,3541.1858
3699.9426,3553.2031
3705.906,3562.7795
3710.0635,3575.2505
3718.1438,3584.759
3727.169,3593.9678
3729.8188,3607.7527
3717.4526,3649.961
3741.0488,3628.951
3753.4937,3637.1062
3758.13,3650.6758
3766.9941,3656.4727
3772.5427,3666.649
3780.763,3676.99
3787.9758,3686.9717
3793.6418,3697.6582
3801.3467,3705.4377
3785.5525,3750.6143
3815.2126,3730.6514
3820.7188,3739.3594
3829.7751,3746.6755
3835.9473,3760.1455
3841.9727,3770.3916
3851.871,3778.942
3858.8425,3787.3948
3867.0908,3799.5642
3872.9485,3808.6091
3855.7085,3847.4268
3885.05,3830.9348
3897.5837,3833.6274
3902.4111,3847.7122
3911.1316,3857.2063
3918.1099,3866.4775
3924.942,3877.245
3933.281,3886.9617
3941.2935,3893.836
3951.1594,3905.2869
3936.2449,3937.2659
3963.8809,3927.8416
3972.6702,3934.371
3981.5544,3941.7788
3986.9607,3953.8489
3994.2742,3961.3745
4001.6738,3971.9678
4012.4778,3978.1519
4018.4907,3989.7295
4026.711,3999.732
4012.0623,4031.95
4041.64,4028.472
4051.2788,4026.1707
4057.916,4037.724
4067.6565,4047.2493
4076.0747,4054.2356
4080.1309,4065.683
4087.7886,4074.2126
4095.6975,4085.3748
4103.441,4091.264
4088.7192,4119.4497
4117.3486,4119.3887
4124.497,4119.6553
4129.1504,4131.4585
4138.1846,4138.3213
4143.9883,4146.3394
4151.06,4157.603
4159.4546,4165.2246
4165.7314,4175.342
4173.5386,4183.9414
4158.8296,4208.1504
4187.2983,4210.3477
4194.324,4211.3
4199.727,4223.469
4209.547,4229.4087
4218.6763,4237.7856
4221.743,4246.045
4229.773,4254.985
4239.5967,4264.0737
4243.767,4273.608
4232.0005,4293.067
4258.923,4303.3267
4266.4062,4300.738
4273.943,4310.1265
4284.265,4317.599
4289.1353,4329.1216
4300.392,4334.508
4307.6587,4340.2295
4313.397,4351.9507
4322.4717,4360.5005
4309.7246,4376.6885
4338.3306,4388.3896
4346.826,4381.565
4351.1743,4395.745
4359.465,4403.901
4365.055,4413.195
4374.9253,4421.598
4385.5483,4427.9565
4390.4976,4437.791
4401.905,4444.725
4389.4585,4455.987
4415.473,4477.3833
4423.7837,4468.752
4431.071,4476.905
4438.2886,4486.2554
4446.7227,4495.729
4455.4336,4501.8145
4463.824,4510.578
4472.811,4517.0757
4481.1562,4524.2075
4471.86,4533.0977
4495.997,4559.9385
4507.1226,4549.6406
4511.455,4561.2197
4518.629,4569.734
4531.231,4572.88
4537.2153,4582.67
4543.828,4593.605
4552.998,4600.3545
4563.2573,4607.5513
4556.9204,4608.914
4577.964,4643.055
4589.7524,4630.5527
4595.267,4639.9497
4605.8315,4646.591
4613.6416,4652.953
4621.225,4663.2407
4630.688,4669.172
4638.3325,4676.783
4646.0137,4684.663
4642.4697,4680.7837
4663.205,4723.5005
4677.8267,4705.811
4681.8613,4713.8887
4690.6743,4722.9336
4698.4233,4732.857
4711.095,4734.7607
4719.27,4745.8438
4726.0713,4750.746
4734.2007,4760.214
4732.299,4749.876
4753.6157,4796.7524
4762.1196,4784.012
4771.9673,4787.897
4781.259,4795.822
4787.309,4807.2627
4798.23,4811.3267
4806.793,4818.429
4817.4736,4826.988
4823.7603,4834.631
4823.62,4819.01
4842.1777,4875.091
4855.0073,4854.267
4859.793,4862.345
4871.6226,4868.9395
4879.6357,4875.6943
4889.9644,4881.012
4896.6567,4889.832
4907.305,4892.199
4913.354,4902.6455
4913.0776,4879.0576
4935.056,4945.616
4941.846,4914.716
4952.934,4920.1724
4960.1304,4925.13
4969.427,4933.651
4975.8027,4940.3887
4988.3867,4945.1934
4997.039,4949.08
5005.4814,4958.1675
