-0.008221,-0.087581776
0.051223636,-0.062652506
0.051266402,-0.06634059
0.05369079,-0.065456666
0.054778308,-0.06373324
0.058588266,-0.06397467
0.05992952,-0.062289305
0.061337054,-0.060610972
0.063115716,-0.05973416
0.0646853,-0.058095597
0.01736541,-0.073676
0.06869671,-0.051197
0.070489794,-0.054767035
0.07213469,-0.052653797
0.07480639,-0.051427208
0.0762468,-0.049715795
0.077618316,-0.047946684
0.07973601,-0.046484657
0.08131814,-0.04490342
0.082959026,-0.043234564
0.038628668,-0.055780225
0.0863307,-0.035114788
0.09042752,-0.0375757
0.09099916,-0.034253128
0.09098683,-0.030545078
0.094736196,-0.030309938
0.09563937,-0.027174927
0.09667746,-0.024059452
0.09738058,-0.021481745
0.09972972,-0.018888824
0.06381658,-0.035568677
0.10142298,-0.011496507
0.10429872,-0.010873981
0.10514255,-0.007918753
0.1060918,-0.004570015
0.10738294,-0.0015279204
0.10795306,0.0019949004
0.111084454,0.0036006197
0.11049929,0.0075049773
0.109423205,0.013894089
0.086603306,0.0009775832
0.11061174,0.021988131
0.1124187,0.024464801
0.11326427,0.028932162
0.1128225,0.03332614
0.11511237,0.03608305
0.11489442,0.041297093
0.113697976,0.04761997
0.11382529,0.05234088
0.11249496,0.05938241
0.102655314,0.05700127
0.11171375,0.06792533
0.111912474,0.07262814
0.113887586,0.074741825
0.11206224,0.081283435
0.11204863,0.084768645
0.111074984,0.089732245
0.109772734,0.095276475
0.11202809,0.097106636
0.10931813,0.1048541
0.111601576,0.11348691
0.10947824,0.113276705
0.10873346,0.118370414
0.10656927,0.12478523
0.108671695,0.12633118
0.10609329,0.13363196
0.10369844,0.13980746
0.10603481,0.14156348
0.10288951,0.14997168
0.102706164,0.1539176
0.11536146,0.17289561
0.10507763,0.16167313
0.09941777,0.17001627
0.10020315,0.17293358
0.099671096,0.17737252
0.09647674,0.18484178
0.096571974,0.18921834
0.09533438,0.19443685
0.09275531,0.20169288
0.09366197,0.20424128
0.11495138,0.23352772
0.09459979,0.21680066
0.087701954,0.22395355
0.08601947,0.2289286
0.085535176,0.23372817
0.08557427,0.23728135
0.0819429,0.24481583
0.080763504,0.25057897
0.0818913,0.25295618
0.078762814,0.26055285
0.11570321,0.28811318
0.08230546,0.27321076
0.074993595,0.2769297
0.07387185,0.28105602
0.07032934,0.2886864
0.06897752,0.29319036
0.06563614,0.300077
0.06429568,0.30521896
0.062219754,0.31105527
0.06060943,0.3161132
0.10550844,0.35261104
0.06696671,0.32880697
0.058186457,0.33192703
0.05660726,0.33541998
0.05241637,0.34308088
0.0520972,0.34701315
0.050802127,0.3526443
0.04938239,0.35846934
0.046355605,0.36536205
0.043625236,0.37152007
0.095506385,0.4101091
0.05274737,0.38630345
0.040167555,0.38907665
0.038277477,0.3923738
0.035826817,0.39825627
0.033521965,0.40390268
0.031783253,0.4095757
0.028100252,0.41657335
0.029693767,0.41882443
0.026631892,0.42589924
0.08440231,0.46681994
0.03768371,0.44204935
0.022780538,0.44439214
0.02124244,0.44652206
0.019570187,0.4510328
0.015958145,0.45792514
0.012316644,0.465477
0.013419583,0.46754935
0.012275815,0.4729815
0.008662254,0.47970957
0.067789495,0.52485967
0.02232024,0.4968773
0.006649196,0.49799713
0.0024401098,0.5017777
0.00088234246,0.50565636
-0.0012550056,0.5115303
-0.003136143,0.5169685
-0.0054467916,0.52239627
-0.009009644,0.52967346
-0.0080540925,0.5324589
0.05079244,0.5801145
0.005509898,0.5525313
-0.00973025,0.5518441
